Record_Nr;Pipe_description;Code_ASME;Code_Y;codeTol;TempF;AllowPsi
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;300;13360
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;400;12400
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;500;11520
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;600;10800
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;650;10560
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;700;10320
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;750;10080
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;800;9920
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;850;9680
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;900;9440
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;950;9200
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1000;8960
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1050;8640
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1100;8160
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1150;7040
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1200;5120
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1250;3760
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1300;2800
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1350;2000
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1400;1440
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1450;1040
220;EFW - ASTM A312 TP316L (E=0.80);B31.3-2002;2;1;1500;800
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;100;20740
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;200;18926
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;300;17717
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;400;16444
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;500;15345
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;600;14419
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;650;14008
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;700;13560
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;750;13101
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;800;12758
221;SMLS-PIPE ASTM B829 UNS N08028 (SANICRO 28);;2;1;850;12406
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;100;16592
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;200;15140
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;300;14173
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;400;13155
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;500;12276
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;600;11535
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;650;11206
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;700;10848
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;750;10480
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;800;10206
222;EFW-PIPE ASTM B829 UNS N08028 (SANICRO 28) (E=080);;2;5;850;9924
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;100;16000
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;200;16000
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;300;16000
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;400;15440
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;500;14320
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;600;13600
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;650;13360
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;700;13040
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;750;12880
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;800;12720
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;850;12560
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;900;12400
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;950;12400
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1000;12240
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1050;11600
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1100;9920
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1150;7840
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1200;5920
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1250;4400
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1300;3280
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1350;2480
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1400;1840
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1450;1360
223;EFW - ASTM A312 TP316  (E=0.80);B31.3-2002;2;1;1500;1040
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;100;16960
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;200;16960
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;300;16320
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;400;15360
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;500;14640
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;600;14240
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;650;14080
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;700;13840
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;750;13760
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;800;13680
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;850;13520
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;900;13440
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;950;13360
224;WLDD-ASTM B705 N08825(E=0.8)ASME SECT.II P.D;DIV.1 1998;2;5;1000;13280
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;100;20000
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;200;20000
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;300;20000
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;400;18600
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;500;17300
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;600;16400
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;650;16100
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;700;15800
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;750;15700
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;800;15500
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;850;15300
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;900;15200
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;950;15100
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1000;13800
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1050;9600
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1100;6900
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1150;5000
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1200;3600
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1250;2600
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1300;1700
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1350;1100
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1400;800
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1450;500
225;SMLS-ASTM A312 TP321 B31.3-1987;;2;1;1500;300
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;100;20000
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;200;20000
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;300;20000
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;400;18600
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;500;17300
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;600;16400
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;650;16100
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;700;15800
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;750;15700
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;800;15500
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;850;15300
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;900;15200
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;950;15100
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1000;13800
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1050;9600
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1100;6900
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1150;5000
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1200;3600
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1250;2600
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1300;1700
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1350;1100
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1400;800
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1450;500
226;SMLS-ASTM A312 TP321         ASME/ANSI B31.3;1987 EDIT.;2;1;1500;300
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;100;16700
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;200;16700
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;300;16700
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;400;16700
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;500;16700
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;600;16500
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;650;16000
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;700;15700
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;750;15400
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;800;15300
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;850;15100
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;900;14800
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;950;14600
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1000;14400
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1050;13700
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1100;11600
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1150;9300
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1200;7400
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1250;5900
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1300;4700
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1350;3800
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1400;3000
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1450;2400
227;SMLS-ASTM B407 UNS No.N08810 Annealed;B31.3-2004;2;1;1500;1900
228;SMLS-API 5L Gr.X60;B31.3-2004;1;2;100;25000
228;SMLS-API 5L Gr.X60;B31.3-2004;1;2;200;25000
228;SMLS-API 5L Gr.X60;B31.3-2004;1;2;300;25000
228;SMLS-API 5L Gr.X60;B31.3-2004;1;2;400;25000
229;SMLS - API 5L Gr.X65;B31.3-2004;1;2;100;25700
229;SMLS - API 5L Gr.X65;B31.3-2004;1;2;200;25700
229;SMLS - API 5L Gr.X65;B31.3-2004;1;2;300;25700
229;SMLS - API 5L Gr.X65;B31.3-2004;1;2;400;25700
230;SMLS-API 5L Gr.X70;B31.3-2004;1;2;100;27300
230;SMLS-API 5L Gr.X70;B31.3-2004;1;2;200;27300
230;SMLS-API 5L Gr.X70;B31.3-2004;1;2;300;27300
230;SMLS-API 5L Gr.X70;B31.3-2004;1;2;400;27300
231;SMLS-API 5L Gr.X80;B31.3-2004;1;2;100;30000
231;SMLS-API 5L Gr.X80;B31.3-2004;1;2;200;30000
231;SMLS-API 5L Gr.X80;B31.3-2004;1;2;300;30000
231;SMLS-API 5L Gr.X80;B31.3-2004;1;2;400;30000
